UID,Category,ObsDate,Log,Male1ID,FemID,Bird2ID,DisplayShort,DisplayShort_AfterCop,DisplayCode,DisplayCode_AfterCop,Duration,DisplayCode_Raw,DisplayCode_Compressed,DisplayLength,UniqueDisplayElements,Entropy_Unscaled,Entropy_Scaled,Compression_Length,Compression_Ratio
1207,SOLO,2017-11-04,Bare,296,NA,NA,SLAD;Bow;Mix;Bow;Bow;Bow;ALAD;HdBw;Zro;Bow;Bow;Bow;Bow;ALAD;Zro;HafB;SLAD;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Zro;Zro;HafB;Bow;Bow;Bow;Bow;Bow;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,CDKDDDBFADDDDBAECDDDDDBFFFAAEDDDDDCDDDDBFFA,NA,177.82000000000002,,,43,7,2.170874089796336,0.7732809530920408,27,1.5925925925925926
1209,SOLO,2017-11-04,Bare,296,NA,NA,HafB;Bow;Bow;HafB;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Zro;Bow;Bow;Mix;Mix;Mix;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,EDDEDDDBFFFFADDKKKDDDBFFA,NA,72.21000000000001,,,25,6,2.2644984515601636,0.8760275829643219,22,1.1363636363636365
1210,SOLO,2017-11-04,Bare,296,NA,NA,SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;SLAD;Bow;HafB;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Zro,NA,CDDDDBFACDEDDDDBFFFA,NA,86.196,,,20,6,2.195461844238322,0.8493205776199187,19,1.0526315789473684
1223,SOLO,2017-11-04,FalseLog,980,NA,NA,Bow;Bow;Zro;ALAD;HdBw;Zro;Zro;Bow;Bow;Bow;HafB;Bow;Bow;ALAD;HdBw;Zro;Zro;Othr;Zro;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,DDABFAADDDEDDBFAALADDDBFA,NA,106.003,,,25,6,2.148634573470573,0.8312053164682832,21,1.1904761904761905
1225,AUDI,2017-11-04,FalseLog,980,8400,NA,Neck;Neck;Neck;Neck;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;ALAD;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf,NA,IIIIJHHHHHJJJHHHHHHHJHHHHHHIIIIIJIDDDDDDDDDDDDDDDDDDDDEBFFFFDDIIIIIIIIIIIIIIIIIJ,NA,173.935,,,80,7,2.2069331867773743,0.7861254625973118,33,2.4242424242424243
1232,AUDI,2017-11-05,Bare,296,8300,NA,Neck;Neck;Bow;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Bow;Bow;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;HafB;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,IIDIIIIIDDDDDDIIIIDDDDDDDIIIDDIIIIDDDIIIIIIIIIIDDDDDDDDDIIIIIIIDEBFFFFFIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII,NA,143.227,,,113,5,1.2004121220024107,0.5169893609735763,34,3.323529411764706
1238,AUDI,2017-11-05,FalseLog,980,289,NA,Neck;Taf;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Bow;Bow;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Taf;Taf;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,IJJIIIIIIIIIIIIIIIIIIDDDIIIIDDDDDDDDIIIIIIIIIIIBFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFDDDDDIIDDDDDIIDDDIIIIDDIIDDDDDIIDDDDDDIIIDDBFFFFFFFFFIIIIIIIIIIIIIIIIIIIIIIIIIIIIJJJJJJJJIIIIIDDIIDDDIIIIDDDIIIDDBFFFFFFFFFFIIIIIIIIIIIIIIJIIIIJJIIIDDDDDDDDDDDDDDDIIDDDDDIIDDBFFFFFFFFFFIIIIIIIIIIIIIIJIIIIJIIIIJIIIJIIIIIJIIIIIIIJIIIIIIIIIDDDDDIIDDDDDDBFFFFFFFFFFFFFIIIIIIIIII,NA,576.911,,,352,5,1.7749250959382261,0.7644186311567622,82,4.2926829268292686
1244,AUDI,2017-11-05,Luis,296,8400,NA,Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Bow;Bow;Neck;Neck;Neck,NA,JDDDDDDDDDDDDDBFFDDIII,NA,61.7,,,22,5,1.4886022351695134,0.6411060869831657,25,0.88
1248,SOLO,2017-11-06,Bare,296,NA,NA,SLAD;Zro;ALAD;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,CABACDDDDBFFA,NA,92.242,,,13,5,2.2577560641285177,0.972362610668201,17,0.7647058823529411
1256,SOLO,2017-11-06,FalseLog,980,NA,NA,Zro;Taf;Taf;Taf;Taf;Zro;SLAD;Zro;Zro;Othr;HafB;SLAD;HdBw;Zro;Zro;ALAD;Zro;SLAD;Zro;Bow;Bow;Othr;ALAD;HdBw;Zro;Zro;Zro;Zro;Taf,NA,AJJJJACAALECFAABACADDLBFAAAAJ,NA,117.019,,,29,8,2.5343920990843256,0.8447973663614419,26,1.1153846153846154
1268,SOLO,2017-11-06,Luis,296,NA,NA,Bow;HafB;ALAD;HdBw;Zro;SLAD;Zro;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro,NA,DEBFACADDDBFAAA,NA,115.805,,,15,6,2.332914563979398,0.9024945481137767,19,0.7894736842105263
1279,SOLO,2017-11-07,FalseLog,980,NA,NA,Zro;Bow;HafB;Bow;Bow;Bow;Zro;SLAD;HdBw;Zro;Zro;SLAD;HdBw;Zro;Zro;Othr;SLAD;HdBw;Zro;Zro;ALAD;Zro;Zro;Othr;Bow;ALAD;Zro;Zro;SLAD;Zro;ALAD;Zro,NA,ADEDDDACFAACFAALCFAABAALDBAACABA,NA,166.575,,,32,7,2.361800487888431,0.8412903083010924,25,1.28
1294,SOLO,2017-11-07,Luis,296,NA,NA,ALAD;Zro;Zro;ALAD;HdBw;Zro;SLAD;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,BAABFACDDDBFA,NA,114.774,,,13,5,2.199687794731328,0.9473539682709406,17,0.7647058823529411
1295,SOLO,2017-11-07,Luis,296,NA,NA,SLAD;Bow;Bow;SLAD;HdBw;Zro;Zro;Zro;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;SLAD;Zro;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro;Zro;Zro,NA,CDDCFAAAACDDDDBFACADDDBFFAAAA,NA,182.06,,,29,5,2.1080290654084535,0.9078787022087843,21,1.380952380952381
1324,SOLO,2017-11-10,Bare,296,NA,NA,Othr;Zro;SLAD;SLAD;HdBw;Mix;Zro;Mix;Bow;Bow;SLAD;Zro;Bow;SLAD;Zro;Bow;Bow;ALAD;Zro;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;Neck;Zro;HafB;Zro;Zro,NA,LACCFKAKDDCADCADDBADDDDDDDBIAEAA,NA,132.339,,,32,9,2.5306390622295662,0.7983277399554023,27,1.1851851851851851
1325,SOLO,2017-11-10,Bare,296,NA,NA,Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;SLAD;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw,NA,DDBFFADDDDDBFACDDBFFFF,NA,152.147,,,22,5,1.962354483657865,0.8451400747416598,20,1.1
1329,SOLO,2017-11-10,Bare,113,NA,NA,Taf;Taf;Taf;Zro;Bow;ALAD;HdBw;Zro;Zro;Bow;ALAD;HdBw;Bow;Zro;Zro;Othr;ALAD;HdBw;Bow;Bow;Bow;Bow,NA,JJJADBFAADBFDAALBFDDDD,NA,124.519,,,22,6,2.390077644304095,0.9246082462075594,23,0.9565217391304348
1352,SOLO,2017-11-10,Luis,296,NA,NA,ALAD;HdBw;Zro;SLAD;Zro;ALAD;Zro;Bow;Neck;ALAD;HdBw;Zro,NA,BFACABADIBFA,NA,77.21300000000001,,,12,6,2.3553885422075336,0.9111886696810589,16,0.75
1353,SOLO,2017-11-10,Luis,296,NA,NA,ALAD;Zro;ALAD;HdBw;Zro;Neck;Mix;Mix;Mix;Bow;Bow;ALAD;HdBw;Zro;Zro,NA,BABFAIKKKDDBFAA,NA,80.95,,,15,6,2.4729055953200563,0.956650471575569,19,0.7894736842105263
1354,SOLO,2017-11-10,Luis,296,NA,NA,SLAD;Zro;Zro;ALAD;HdBw;Zro;SLAD;Zro;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;ALAD;HdBw;Zro,NA,CAABFACADDDBFAABFA,NA,96.885,,,18,5,2.174583503614888,0.93654213858004,18,1
1358,SOLO,2017-11-10,Bare,296,NA,NA,ALAD;ALAD;Mix;Zro;SLAD;SLAD;Bow;Bow;Neck;ALAD;HdBw;Zro,NA,BBKACCDDIBFA,NA,79.66,,,12,7,2.688721875540867,0.957742056202218,16,0.75
1362-1,SOLO,2017-11-10,Creek,299,NA,NA,Taf;Taf;Taf;Zro;Bow;ALAD;HdBw;Zro;Zro;Bow;ALAD;HdBw;Bow;Zro;Zro;Othr;ALAD;HdBw;Bow;Bow;Bow;Bow,NA,JJJADBFAADBFDAALBFDDDD,NA,127.787,,,22,6,2.390077644304095,0.9246082462075594,23,0.9565217391304348
1363,SOLO,2017-11-11,Creek,113,NA,NA,Zro;SLAD;SLAD;HdBw;Zro;ALAD;HdBw;Zro;HafB;Bow;ALAD;Zro;HafB;Zro;Zro;ALAD;HdBw;HafB;HafB;Othr;ALAD;HdBw;Zro;HafB;Bow;ALAD;HdBw;Zro,NA,ACCFABFAEDBAEAABFEELBFAEDBFA,NA,169,,,28,7,2.5634648712250887,0.9131246110293171,24,1.1666666666666667
1381,SOLO,2017-11-12,Bare,296,NA,NA,SLAD;Zro;Zro;Zro;SLAD;Zro;Bow;SLAD;SLAD;Zro;SLAD;Zro;Zro;Taf;Taf;ALAD;HdBw;Zro;Mix;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Zro;Mix;HafB,NA,CAAACADCCACAAJJBFAKDDBFFFFAKE,NA,142.545,,,29,8,2.7026881170579893,0.9008960390193298,26,1.1153846153846154
1385,SOLO,2017-11-12,Creek,299,NA,NA,ALAD;Bow;ALAD;HdBw;Zro;Zro;Zro;Zro;Zro,NA,BDBFAAAAA,NA,72.745,,,9,4,1.657742726504889,0.8288713632524445,13,0.6923076923076923
1386,SOLO,2017-11-12,Creek,299,NA,NA,SLAD;Zro;SLAD;Bow;Bow;ALAD;HdBw;Zro;Bow;ALAD;HdBw;Zro;Zro,NA,CACDDBFADBFAA,NA,105.925,,,13,5,2.2577560641285177,0.972362610668201,17,0.7647058823529411
1401,SOLO,2017-11-12,Luis,296,NA,NA,Othr;Zro;SLAD;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro;SLAD;Zro;ALAD;HdBw;Zro,NA,LACDDDBFFAACABFA,NA,117.493,,,16,6,2.4300365325772657,0.9400664543100068,20,0.8
1408,SOLO,2017-11-13,Creek,299,NA,NA,Taf;Taf;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Mix;Mix;Mix;Taf;Bow;ALAD;HdBw;Zro,NA,JJJJJJHHHKKKJDBFA,NA,106.513,,,17,7,2.3720946377956236,0.8449571584832017,21,0.8095238095238095
1419,SOLO,2017-11-13,Luis,296,NA,NA,Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Swtc;Swtc;Swtc;Swtc;ALAD;HdBw;Zro;Swtc;Swtc;Swtc;Zro;Bow;ALAD;HdBw;Zro,NA,DDDBFAAHHHHBFAHHHADBFA,NA,81.96900000000001,,,22,5,2.242572530766071,0.9658234187802699,20,1.1
1420,SOLO,2017-11-13,Luis,296,NA,NA,Zro;SLAD;Zro;ALAD;Zro;ALAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Zro,NA,ACABABDDDDBFFFFA,NA,99.251,,,16,5,2.202819531114783,0.9487027337173604,19,0.8421052631578947
1425,SOLO,2017-11-13,Luis,296,NA,NA,Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Bow;Bow;ALAD;HdBw;Zro,NA,DDDDDDBFADDBFA,NA,117.949,,,14,4,1.6644977792004612,0.8322488896002306,15,0.9333333333333333
1432,SOLO,2017-11-14,Bare,296,NA,NA,SLAD;Bow;Bow;Bow;Bow;Bow;ALAD;Zro;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Zro;Bow,NA,CDDDDDBADDDDDDDDDDDDBFFFFAD,NA,66.94400000000002,,,27,5,1.5304930567574826,0.6591474818395389,20,1.35
1433,SOLO,2017-11-14,Bare,296,NA,NA,SLAD;Bow;Bow;ALAD;HdBw;HdBw;Zro;SLAD;Bow;Bow;Bow;ALAD;Bow;Bow;Mix;Bow,NA,CDDBFFACDDDBDDKD,NA,80.236,,,16,6,2.125,0.8220622153734009,20,0.8
1438,SOLO,2017-11-14,Creek,299,NA,NA,Taf;Taf;Taf;Taf;Taf;Taf;Mix;Zro;Mix;Mix;Mix;Mix;Mix;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Mix;Mix;Bow;Neck;Mix;Mix;Mix;Bow;Mix;Mix;Bow;ALAD;HdBw;Zro,NA,JJJJJJKAKKKKKDDDDDDDDDDDDKKDIKKKDKKDBFA,NA,94.786,,,39,7,2.100303493880481,0.7481431996283172,30,1.3
1439,SOLO,2017-11-14,Creek,299,NA,NA,Zro;Bow;ALAD;HdBw;Zro;Zro;Zro;ALAD;HdBw;Zro;SLAD;Zro;ALAD;HdBw;Zro;Zro;Taf;Taf;Taf;Taf;SLAD;Zro;Zro;Taf;Taf;SLAD;Zro;ALAD;HdBw;Zro,NA,ADBFAAABFACABFAAJJJJCAAJJCABFA,NA,189.74399999999997,,,30,6,2.2640835117703757,0.8758670623418091,22,1.3636363636363635
1440,AUDI,2017-11-14,Creek,299,8400,NA,Taf;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Taf;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Taf;Neck;Taf,NA,JJDDDDDDDBFFFFFFFFDDDDDDDDDDJIIJIIIIJIIIIJIIJIJ,NA,114.698,,,47,5,2.031342370037425,0.874851540196367,32,1.46875
1452,SOLO,2017-11-14,Luis,296,NA,NA,Bow;Bow;ALAD;HdBw;Zro;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Bow;ALAD;HdBw;HdBw;HdBw;Swtc;Swtc;Swtc;Swtc;Swtc;Bow;ALAD;HdBw;Zro;Zro;Zro;Swtc;Swtc;ALAD;HdBw;Zro,NA,DDBFAHHHHHHIIIIIHHHDBFFFHHHHHDBFAAAHHBFA,NA,185.32700000000003,,,40,6,2.3537016960573482,0.910536108512487,28,1.4285714285714286
1455,COP,2017-11-15,Bare,296,936,NA,Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;ALAD;Cop,;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,IIDDDDDDDEDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEBN,DIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII,187.058,,,80,5,0.5281837316805837,0.2274763515905544,24,3.3333333333333335
1479,AUDI,2017-11-15,Luis,296,8400,NA,Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Bow;Bow;Bow;ALAD;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Taf;Neck;Taf;Taf;Taf;Taf;Taf;Taf;Taf,NA,IDDDDDDDIDDDBFIIIIIIHHHHHHHHHJHHHHHHHHHHHHHJHHHHHHHHHJJIJJJJJJJ,NA,129.655,,,63,6,1.9553364411370937,0.7564273913418827,30,2.1
1480,AUDI,2017-11-15,Luis,296,8200,NA,Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Taf,NA,IIIIIIIIIIIDDDDDDDDDDDDDDBFFFFIIIIIJ,NA,91.235,,,36,5,1.6892869761976885,0.7275363005070304,26,1.3846153846153846
1482,SOLO,2017-11-15,Luis,296,NA,NA,Swtc;Swtc;Bow;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Neck;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Swtc;Swtc;Taf;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Neck;Neck;Neck;Mix;Mix;Neck;Swtc;Swtc;Swtc;Swtc;Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Bow;HafB;ALAD;HdBw;Mix;Neck;Neck;Neck;Neck;Mix;Mix;Mix;Mix;Mix;Mix;Swtc;Swtc;Swtc;Swtc;Swtc;Bow;Mix;Mix;Mix;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Mix;Mix;Taf;Taf;Bow;ALAD;HdBw;Zro;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Bow;ALAD;HdBw;Zro,NA,HHDKKKKKKKKIKKKKKKKKHHJHHIIIIIHHHHHIIIIIIIIHHHIIIKKIHHHHJJHHHHHHDEBFKIIIIKKKKKKHHHHHDKKKHHHHHHHHHHKKJJDBFAKKKKKKKKKKKKKKDBFA,NA,254.483,,,124,9,2.2833718803958276,0.7203236289050675,53,2.339622641509434
1486,AUDI,2017-11-17,Bare,296,981,NA,Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;ALAD;AttC;Bow;Bow;Bow;Bow;Bow;Bow;Bow,NA,IDDDDDDDDDDDDIIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEBMDDDDDDD,NA,216.763,,,61,5,0.8660623064981402,0.37299273323972304,29,2.103448275862069
